,influencer_rating,sentiment,adj_stars,checkins
1,-0.37978475654880584,0.07131202600222587,-0.2804732292143456,-0.4942074319512413
2,0.23412062832821734,-0.10067751035212168,-0.03283940843513744,-0.09811395466989281
3,0.46360186004631154,-0.7884713949567016,0.6897226721388457,-0.07666678969114415
4,0.6228880545711608,-0.665486796897287,-0.13719389276927862,-0.0068192178993153885
5,-0.3503372337861199,0.08797085912973446,0.2578873091587608,-0.07460715124400097
6,-0.37487639318599963,0.054106324707641484,-0.3902396101544374,0.11749048122943173
7,0.3778394125104243,0.9361741216117698,0.0213312283265511,0.13899811507649917
8,0.6082686682143136,-0.2700459307905154,-0.2899231543365636,0.04970201633063254
9,-0.22170148095300368,0.9645207605400883,-0.03896122340993163,-0.06378557741379187
10,-0.06295448207898405,-1.1212513602494056,0.061152794253106296,-0.006490175665172737
11,0.46716806859877513,-0.5012375913320312,0.4841858504641797,0.011003765962975587
12,-1.773375897839757,-0.20681714231734954,0.06896714184766717,-0.05011121067486135
13,0.15750599476511074,0.16893570743839476,-0.4054664399179482,0.14419420519128323
14,0.7605878186092234,-0.22405100767479186,-0.05063169581613475,0.20509571685425954
15,0.2622199665450776,0.7645239009533908,0.0018966148554935974,0.004447570421870273
16,-0.26770791970041896,0.5460884804828013,-0.0676591126377277,-0.05547229843959589
17,0.0034474232257127313,-0.3771167058372076,0.21720590519677044,-0.009731933335722531
18,1.5635930177872892,1.2295051669349841,-0.6608478091483495,-0.055517703538862206
19,-0.9276240559995943,-0.5628506666393767,0.09290821940065541,-0.023294047717897226
20,0.38652635693198856,0.3915225229320314,-0.11355951889425103,0.12990937929012192
21,-0.24160958015875433,-0.18167333090728244,0.207850529973026,0.25840576977073393
22,0.05902486329732015,0.00787956278001678,-0.009752351353985833,-0.055645584803477144
23,0.1389295472466593,-0.3185369777810466,0.024598420441058783,-0.1280676272721385
24,0.05488192270310316,-0.0693198792232109,0.11707103875906529,-0.0012710194741553105
25,0.3500795035312435,-0.21401965498953116,0.06271527345228815,-0.0021392584949788546
26,-0.35772594089152265,0.07319287003326755,-0.11615344692868228,-0.007847014481921842
27,-0.11643135290322629,0.29134215165964783,-0.27004995858540237,0.13045392482241633
28,0.07344586113663754,0.326006012219984,-0.10230086888757237,0.1675197376459857
29,0.24640045495606247,0.13968311924604365,-0.08370817111521132,0.024513906361784465
30,0.05707572757878154,0.25705472972170024,0.06553118875857712,-0.059093185091159045
